Event_ID,Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Count,Bytes_Sent,Bytes_Received,Connection_Duration,Request_Count,Response_Time,Login_Attempts,Failed_Login_Count,Successful_Login_Count,Session_Duration,Authentication_Method,Malware_Detected,Firewall_Status,Antivirus_Status,Encryption_Used,Suspicious_URL,Unusual_Port,Multiple_Failed_Logins,Anomaly_Score,Risk_Score,Threat_Type,Attack_Type,Attack_Vector,Severity,Threat_Status,Detection_Method,Device_Type,Operating_System,Browser,Country,Region,Network_Type,Is_Threat,Is_Malicious,Incident_Status
EVT100268,2025-01-05 14:47:40,82.34.60.48,192.168.74.187,80,53,SSH,80,4948,4798.0,21.0,19,0.919,2,2,0,8.58,SSO,0,Active,Outdated,1,0,0,0,35.14,13.72,None,None,None,Low,N/A,Antivirus,Tablet,iOS,Edge,Germany,South,Wi-Fi,0,0,False Positive
EVT100755,2025-01-13 12:47:19,192.168.206.54,192.168.180.104,25,21,HTTPS,140,4654,4023.0,27.29,21,1.559,0,0,0,33.71,Token,0,Active,Updated,1,0,0,0,24.69,7.52,None,None,None,Low,N/A,No_Detection,Tablet,Android,Firefox,China,North,Public Network,0,0,False Positive
EVT103902,2025-03-09 08:04:38,127.145.88.94,132.218.238.191,53,3389,SSH,83,6379,3561.0,51.62,17,1.137,0,0,0,21.64,Password,0,Active,Updated,1,0,0,0,33.04,17.08,None,None,None,Low,N/A,No_Detection,Tablet,macOS,Unknown,Germany,East,Wi-Fi,0,0,False Positive
EVT104815,2025-03-25 10:23:40,192.168.176.191,152.229.215.55,25,6666,FTP,987,68742,32015.0,165.77,68,7.039,8,7,1,15.09,MFA,0,Active,Updated,0,0,1,1,85.79,73.69,DDoS,DDoS,Web Application,Critical,Active,IDS/IPS,IoT Device,Windows 11,Opera,France,West,Wi-Fi,1,1,Under Investigation
EVT101315,2025-01-23 06:15:18,22.202.166.44,192.168.0.119,25,110,HTTP,111,7564,4526.0,27.85,19,1.445,1,0,1,38.35,MFA,0,Active,Disabled,1,0,0,0,5.95,18.84,None,None,None,Low,N/A,IDS/IPS,Server,Linux,Firefox,Japan,East,Mobile Data,0,0,Resolved
EVT104105,2025-03-12 23:02:46,192.168.52.229,192.168.45.37,53,6666,TCP,888,34190,46379.0,104.39,195,2.577,2,1,1,22.29,MFA,1,Inactive,Outdated,0,1,1,0,48.9,66.71,DDoS,DDoS,Network,Low,Investigating,IDS/IPS,Laptop,Android,Opera,France,East,VPN,1,0,Resolved
EVT102473,2025-02-12 15:25:45,11.203.198.234,173.171.129.70,38933,53,ICMP,75,7017,8296.0,28.49,11,0.71,2,1,1,14.35,Biometric,0,Active,Outdated,0,0,0,0,27.56,26.07,None,None,None,Low,N/A,Firewall,Laptop,Windows 10,Unknown,USA,South,Wi-Fi,0,0,False Positive
EVT100762,2025-01-13 14:27:07,148.207.128.135,43.255.64.207,80,21,UDP,102,2744,6571.0,17.48,19,0.199,1,0,1,43.38,SSO,0,Inactive,Updated,0,0,0,0,38.41,10.83,None,None,None,Low,N/A,Firewall,Server,Linux,Edge,Australia,North,VPN,0,0,False Positive
EVT104936,2025-03-27 11:54:58,192.168.121.188,176.221.231.54,48104,12345,ICMP,768,79806,5625.0,105.16,72,2.025,8,8,0,23.88,Token,1,Inactive,Disabled,1,1,1,1,90.26,72.41,SQL Injection,SQL Injection,API,Medium,Active,Firewall,Laptop,Android,,UK,North,VPN,1,1,Resolved
EVT103273,2025-02-26 08:38:09,192.168.113.170,192.168.48.248,25,22,HTTPS,198,5065,8708.0,15.64,19,0.171,2,1,1,39.45,Password,0,Active,Disabled,1,0,0,0,15.89,6.98,None,None,None,Low,N/A,Firewall,Desktop,iOS,Edge,,South,Mobile Data,0,0,False Positive
EVT103279,2025-02-26 11:45:53,192.168.69.238,81.61.144.252,22,3306,HTTP,143,8580,,30.96,29,1.035,2,1,1,17.05,MFA,0,Active,Disabled,1,0,0,0,25.5,7.57,None,None,None,Low,N/A,Firewall,IoT Device,Windows 10,Safari,Singapore,North,Wi-Fi,0,0,Resolved
EVT100627,2025-01-11 10:43:00,186.122.89.121,52.165.67.76,443,21,DNS,487,5875,,230.14,179,6.919,6,5,1,7.34,Token,0,Inactive,,0,0,0,1,70.8,71.43,Port Scanning,Port Scanning,Web Application,High,Contained,SIEM,IoT Device,Windows Server 2019,Edge,Singapore,South,LAN,1,1,Resolved
EVT100357,2025-01-06 23:37:54,192.168.215.155,141.167.232.178,80,80,ICMP,139,8466,3882.0,23.02,19,0.748,0,0,0,36.89,,0,Active,Disabled,1,0,0,0,0.0,27.3,None,None,None,Low,N/A,Firewall,Tablet,macOS,Edge,Russia,North,Wi-Fi,0,0,Resolved
EVT100690,2025-01-12 08:43:54,192.168.149.130,192.168.94.161,21,53,DNS,115,5562,6450.0,40.06,21,1.046,2,1,1,17.41,Biometric,0,Active,Updated,0,0,0,0,31.51,21.08,None,None,None,Low,N/A,Firewall,IoT Device,macOS,Opera,Germany,South,Mobile Data,0,0,Resolved
EVT102073,2025-02-05 10:44:49,2.222.85.253,192.168.196.14,5251,443,SSH,617,75737,12476.0,85.64,208,1.482,2,1,1,6.62,Biometric,1,Active,Disabled,0,0,0,0,81.26,59.57,Man-in-the-Middle,Man-in-the-Middle,API,Critical,Active,IDS/IPS,Laptop,Android,Firefox,Brazil,North,Wi-Fi,1,1,Resolved
EVT103968,2025-03-10 10:05:31,208.140.67.9,167.226.151.46,15177,3306,UDP,88,2772,,7.42,31,0.836,2,1,1,21.44,MFA,0,Inactive,Updated,1,0,0,0,12.12,15.25,None,None,None,Low,N/A,Antivirus,Server,Windows Server 2019,Edge,France,West,Public Network,0,0,Resolved
EVT101971,2025-02-03 17:01:27,50.238.116.16,72.109.233.231,3389,21,UDP,244,3478,5442.0,44.05,4,0.473,3,2,1,28.31,Token,0,Active,Updated,1,1,0,0,34.16,28.05,None,None,None,Low,N/A,Antivirus,Server,Windows Server 2019,Chrome,Japan,Central,VPN,0,0,Resolved
EVT100306,2025-01-06 04:42:05,101.1.251.123,192.168.35.139,21,80,SSH,239,2680,5114.0,39.86,4,0.711,0,0,0,15.11,Password,0,Active,Updated,0,0,0,0,27.34,11.89,None,None,None,Low,N/A,Antivirus,Mobile,macOS,Unknown,UK,North,VPN,0,0,False Positive
EVT103360,2025-02-27 20:37:29,42.86.220.81,135.43.226.119,22,110,ICMP,87,3528,8814.0,11.3,27,0.65,1,0,1,38.95,Biometric,0,Active,Updated,1,0,0,0,15.5,26.46,None,None,None,Low,N/A,Antivirus,Server,Android,,Germany,South,Wi-Fi,0,0,Resolved
EVT102573,2025-02-14 10:03:38,192.168.10.17,192.168.208.71,13189,443,DNS,180,3039,9042.0,14.08,4,0.956,1,0,1,32.45,Not_Used,0,Active,Outdated,1,0,0,0,7.53,24.12,None,None,None,Low,N/A,Antivirus,Mobile,Windows 10,Unknown,USA,West,VPN,0,0,False Positive
EVT101146,2025-01-20 07:44:35,201.38.238.186,107.241.2.99,43448,3389,HTTPS,30,289858,6181.0,1371.51,27,1.007,4,3,1,32.98,SSO,0,Active,Updated,0,0,0,0,40.74,9.09,None,None,None,Low,N/A,No_Detection,Laptop,Windows 10,Safari,China,East,Mobile Data,0,0,Resolved
EVT103499,2025-03-02 02:42:25,15.119.49.94,7.239.17.62,21,80,ICMP,138,3863,4751.0,37.69,33,1.254,2,1,1,15.08,Biometric,0,Active,Updated,1,0,0,0,30.36,19.39,None,None,None,Low,N/A,Antivirus,Tablet,Android,Unknown,Japan,Central,Mobile Data,0,0,Resolved
EVT103845,2025-03-08 05:01:56,192.168.161.240,65.182.255.35,22,4444,UDP,577,6156,40428.0,66.13,210,4.586,7,7,0,10.04,MFA,1,Active,Updated,1,1,1,1,80.38,87.71,Man-in-the-Middle,Man-in-the-Middle,Remote Desktop,Medium,Contained,Manual Review,Server,Linux,Unknown,India,Central,LAN,1,0,Under Investigation
EVT100235,2025-01-05 01:00:30,192.168.94.128,192.168.214.180,1417,53,FTP,219,4546,7301.0,42.26,26,0.115,2,2,0,2.65,SSO,0,Active,Updated,1,0,0,0,7.05,13.21,None,None,None,Low,N/A,Antivirus,IoT Device,iOS,Firefox,Singapore,North,VPN,0,0,Resolved
EVT101899,2025-02-02 07:56:38,192.168.14.119,192.168.192.65,80,3389,ICMP,182,2363,5577.0,23.92,18,0.924,2,2,0,2.91,Password,0,Active,Outdated,1,0,0,0,20.89,25.92,None,None,None,Low,N/A,IDS/IPS,Laptop,macOS,Unknown,India,East,VPN,0,0,Resolved
EVT101125,2025-01-19 21:49:53,192.168.110.221,82.191.41.202,110,3389,ICMP,123,1257,6522.0,4.71,20,0.539,1,0,1,12.01,MFA,0,Active,Updated,0,0,0,0,25.68,23.07,None,None,None,Low,N/A,Firewall,Laptop,Android,Firefox,Australia,West,LAN,0,0,Resolved
EVT104346,2025-03-16 16:14:32,192.168.232.223,146.172.78.118,21,3306,HTTPS,651,69972,19411.0,246.91,132,2.597,7,7,0,4.07,SSO,1,Active,Outdated,1,1,0,1,48.48,89.0,Malware,Malware,Network,Medium,Active,EDR,Mobile,Windows 11,Opera,Brazil,West,LAN,1,1,False Positive
EVT100091,2025-01-02 15:21:32,192.168.30.41,192.168.247.119,21,53,ICMP,58,4908,11711.0,38.61,19,0.542,1,0,1,9.87,Not_Used,0,Active,Updated,0,0,0,0,16.09,25.36,None,None,None,Low,N/A,IDS/IPS,Mobile,Linux,Firefox,South Africa,East,Mobile Data,0,0,False Positive
EVT104495,2025-03-19 14:21:30,192.168.106.174,192.168.42.151,8080,110,HTTP,211,5925,6835.0,42.6,18,0.5,1,0,1,39.53,Token,0,Active,Updated,1,0,0,0,18.85,23.19,None,None,None,Low,N/A,Antivirus,Desktop,Linux,Edge,Russia,East,VPN,0,0,Resolved
EVT100449,2025-01-08 06:05:57,192.168.45.28,192.168.14.42,53,3389,HTTPS,15,5483,1679.0,29.22,1,0.138,2,1,1,18.19,Not_Used,0,Active,Updated,1,0,0,0,0.0,16.49,None,None,None,Low,N/A,Antivirus,Laptop,iOS,Firefox,France,West,Wi-Fi,0,0,False Positive
EVT101742,2025-01-30 21:31:57,49.185.61.142,192.168.57.126,49572,3306,HTTPS,207,6256,8527.0,15.99,30,0.94,1,0,1,33.56,Biometric,0,Active,Updated,0,0,0,0,25.12,23.46,None,None,None,Low,N/A,Antivirus,IoT Device,Android,Unknown,China,East,Mobile Data,0,0,Resolved
EVT100014,2025-01-01 09:02:41,192.168.126.149,159.41.214.169,110,110,FTP,87,901,8607.0,16.05,15,1.434,4,3,1,21.39,MFA,0,Active,Outdated,1,0,0,0,9.82,14.68,None,None,None,Low,N/A,SIEM,Mobile,Linux,Firefox,China,East,Public Network,0,0,Resolved
EVT102731,2025-02-17 01:53:28,192.168.71.58,66.131.28.84,53,3306,ICMP,215,6886,4931.0,46.48,7,0.905,1,0,1,35.9,Biometric,0,Active,Outdated,1,0,0,0,39.77,33.97,None,None,None,Low,N/A,EDR,Desktop,Windows Server 2019,Opera,Japan,South,Public Network,0,0,Resolved
EVT102836,2025-02-19 04:14:21,192.168.50.5,84.83.13.139,3389,53,HTTP,189,5684,5798.0,42.31,32,,3,2,1,4.78,Token,0,Active,Updated,1,0,0,0,21.82,32.26,None,None,None,Low,N/A,Firewall,Tablet,Android,,Russia,South,Wi-Fi,0,0,Resolved
EVT102201,2025-02-07 14:09:38,59.211.169.2,16.164.56.230,8080,22,FTP,40,7457,2016.0,36.14,24,1.031,3,2,1,11.93,Not_Used,0,Active,Updated,1,0,0,0,21.78,3.7,None,None,None,Low,N/A,No_Detection,Desktop,Windows 10,Unknown,France,West,Public Network,0,0,False Positive
EVT104560,2025-03-20 15:00:57,192.168.102.197,192.168.108.103,3306,80,DNS,157,9357,4287.0,17.87,29,0.304,1,1,0,25.19,MFA,0,Active,Outdated,1,0,0,0,13.72,26.15,None,None,None,Low,N/A,Manual Review,Laptop,iOS,Opera,China,Central,VPN,0,0,False Positive
EVT103134,2025-02-24 03:21:22,192.168.56.172,115.76.106.11,25534,3306,HTTP,323,4275,7685.0,6.83,3,0.601,3,2,1,22.34,Not_Used,0,Active,Updated,1,0,0,0,20.41,4.5,None,None,None,Low,N/A,Firewall,IoT Device,Linux,Safari,UK,Central,Mobile Data,0,0,False Positive
EVT103132,2025-02-24 02:19:12,192.168.13.226,192.168.45.92,80,3306,SSH,157,1883,2499.0,34.65,27,0.196,2,1,1,28.11,Token,0,Active,,1,0,0,0,13.59,29.57,None,None,None,Low,N/A,Manual Review,Laptop,Windows 10,Firefox,Nigeria,North,Public Network,0,0,Resolved
EVT102360,2025-02-10 08:38:32,192.168.88.52,192.168.189.178,8080,80,ICMP,184,676,162.0,33.89,20,1.573,2,1,1,35.43,SSO,0,Active,Updated,1,1,0,0,24.11,24.81,None,None,None,Low,N/A,IDS/IPS,Laptop,Windows Server 2019,Safari,Germany,West,VPN,0,0,Resolved
EVT103182,2025-02-24 22:23:02,192.168.98.133,218.149.88.119,443,21,HTTPS,59,7379,7520.0,19.53,16,0.268,1,1,0,8.15,Password,0,Active,Updated,0,0,0,0,19.43,17.47,None,None,None,Low,N/A,Antivirus,Tablet,iOS,Opera,Germany,South,LAN,0,0,False Positive
EVT100508,2025-01-09 05:00:18,192.168.111.191,108.85.193.56,53,21,HTTP,141,5907,8683.0,23.71,27,0.806,1,0,1,22.83,SSO,0,Inactive,Updated,0,0,0,0,41.88,7.21,None,None,None,Low,N/A,No_Detection,Mobile,Android,Chrome,Nigeria,West,Public Network,0,0,Resolved
EVT100353,2025-01-06 22:34:52,192.168.61.134,149.128.254.227,443,21,UDP,127,2276,2787.0,7.88,15,1.366,1,0,1,3.45,SSO,0,Active,Updated,0,0,0,0,22.76,29.83,None,None,None,Low,N/A,No_Detection,Tablet,iOS,Firefox,Japan,South,LAN,0,0,False Positive
EVT102634,2025-02-15 12:18:17,75.100.0.180,57.254.20.108,50712,3389,FTP,1106,31454,29183.0,100.92,105,0.162,1,0,1,4.74,Not_Used,0,Active,Outdated,0,1,0,0,100.0,58.3,Phishing,Phishing,Social Engineering,High,Contained,Manual Review,Mobile,Android,Unknown,France,West,VPN,1,1,Under Investigation
EVT100632,2025-01-11 12:29:59,192.168.65.38,220.196.131.164,21,80,HTTP,172,7045,7207.0,28.19,18,1.175,4,3,1,17.97,Token,0,Active,Updated,1,0,0,0,29.86,19.47,None,None,None,Low,N/A,Firewall,IoT Device,iOS,Opera,Japan,West,Mobile Data,0,0,Resolved
EVT102495,2025-02-12 23:13:08,192.168.50.220,192.168.154.34,65015,443,DNS,230,4385,14322.0,16.41,25,0.32,2,1,1,30.14,Token,0,Active,Updated,1,0,0,0,22.11,16.6,None,None,None,Low,N/A,Firewall,Tablet,Android,Chrome,Brazil,East,Public Network,0,0,False Positive
EVT104738,2025-03-23 18:13:07,135.246.202.208,192.168.228.229,80,110,HTTP,138,3657,7019.0,37.87,2,0.388,1,0,1,20.62,Biometric,0,Active,Updated,1,0,0,0,8.19,12.1,None,None,None,Low,N/A,No_Detection,IoT Device,Windows 11,Chrome,Canada,West,Wi-Fi,0,0,False Positive
EVT104401,2025-03-17 18:43:00,192.168.159.192,192.168.128.94,53308,25,HTTP,158,4506,5390.0,41.33,18,1.197,2,2,0,15.52,Password,0,Active,Updated,1,0,0,0,3.08,18.2,None,None,None,Low,N/A,Manual Review,Mobile,Windows 10,Firefox,France,North,LAN,0,0,Resolved
EVT104972,2025-03-28 00:47:04,192.168.189.210,215.25.52.223,3306,3306,FTP,124,5678,5216.0,8.78,22,0.353,2,1,1,4.24,SSO,0,Active,Updated,1,0,0,0,5.55,15.01,None,None,None,Low,N/A,Firewall,Server,Windows Server 2019,Opera,China,Central,VPN,0,0,Resolved
EVT101441,2025-01-25 11:50:00,192.168.83.189,192.168.24.233,50852,443,ICMP,75,5656,7769.0,5.57,12,0.919,3,2,1,10.21,MFA,0,Active,Updated,1,0,0,0,21.68,46.3,None,None,None,Low,N/A,Firewall,IoT Device,iOS,Opera,Nigeria,West,Mobile Data,0,0,Resolved
EVT101295,2025-01-22 19:36:18,27.223.47.28,192.168.199.109,62221,6666,UDP,739,64984,630.0,294.89,128,2.942,4,4,0,39.13,Biometric,1,Active,Outdated,0,1,1,0,96.97,78.26,Ransomware,Ransomware,Remote Desktop,High,Active,Manual Review,Server,Windows 10,Safari,Singapore,North,VPN,1,1,Resolved
EVT102980,2025-02-21 18:07:51,29.125.242.15,121.52.221.42,110,9001,FTP,554,20631,18261.0,187.23,46,2.154,2,2,0,16.84,Password,1,Inactive,Outdated,0,1,1,0,76.74,59.55,Malware,Malware,Remote Desktop,Medium,Active,SIEM,IoT Device,macOS,Opera,Brazil,Central,VPN,1,1,Under Investigation
EVT102899,2025-02-20 04:39:03,165.68.246.135,192.168.73.233,8080,21,SSH,169,6516,3957.0,1.83,3,0.964,1,0,1,20.79,Token,1,Active,Updated,1,0,0,0,38.28,32.1,None,None,None,Low,N/A,Firewall,Desktop,Windows 10,Edge,Japan,West,Mobile Data,0,0,Resolved
EVT101974,2025-02-03 17:23:58,154.76.191.30,165.245.99.208,3389,54321,HTTPS,587,57548,23880.0,112.06,163,1.312,0,0,0,11.18,Token,1,Inactive,Disabled,1,0,1,0,72.36,45.76,Brute Force,Brute Force,Social Engineering,Medium,Investigating,Firewall,Mobile,Windows 11,Opera,Nigeria,South,VPN,1,0,False Positive
EVT102277,2025-02-08 18:55:41,192.168.130.24,112.4.192.82,53,80,SSH,1049,23328,45113.0,63.68,273,5.099,2,1,1,6.53,Token,0,Active,Updated,1,0,0,0,82.47,73.52,Port Scanning,Port Scanning,Email,Critical,Investigating,EDR,Desktop,iOS,Chrome,Brazil,South,Mobile Data,1,1,Resolved
EVT103911,2025-03-09 11:14:52,192.168.40.110,166.114.215.247,56330,443,DNS,101,2295,10480.0,21.15,27,0.516,3,2,1,0.61,Biometric,0,Active,Updated,1,0,0,0,22.31,24.97,None,None,None,Low,N/A,Antivirus,Tablet,Linux,Opera,Singapore,North,VPN,0,0,Resolved
EVT101715,2025-01-30 09:09:23,192.168.142.39,106.157.140.218,80,25,DNS,118,5383,7734.0,22.86,22,0.41,1,0,1,38.58,,0,Active,Updated,1,0,0,0,3.85,14.95,None,None,None,Low,N/A,EDR,IoT Device,Windows Server 2019,Safari,Japan,South,Public Network,0,0,False Positive
EVT101430,2025-01-25 08:59:51,172.212.121.230,208.135.34.37,8080,8080,SSH,120,4236,2389.0,41.66,0,0.521,0,0,0,48.25,Token,0,Inactive,Updated,0,0,0,0,19.21,17.19,None,None,None,Low,N/A,Firewall,Tablet,Windows 11,Firefox,South Africa,South,Wi-Fi,0,0,False Positive
EVT103950,2025-03-10 02:32:13,192.168.10.102,192.168.253.253,3389,22,HTTPS,122,2517,3875.0,51.04,33,1.406,1,0,1,48.45,MFA,0,Active,Updated,1,0,0,0,11.16,0.0,None,None,None,Low,N/A,SIEM,Tablet,Android,Firefox,Canada,South,LAN,0,0,Resolved
EVT104962,2025-03-27 20:45:00,192.168.238.228,192.168.191.114,443,80,UDP,139,5338,7342.0,28.69,30,0.521,2,1,1,45.74,Token,0,Active,Outdated,1,0,0,0,43.28,29.83,None,None,None,Low,N/A,Antivirus,Mobile,macOS,Chrome,Japan,West,Mobile Data,0,0,False Positive
EVT102983,2025-02-21 19:16:54,192.168.10.117,192.168.206.201,443,22,TCP,29,5005,5123.0,16.56,6,0.974,0,0,0,17.94,SSO,0,Active,Outdated,0,0,0,0,14.21,34.26,None,None,None,Low,N/A,IDS/IPS,Server,Linux,,Nigeria,West,LAN,0,0,Resolved
EVT101605,2025-01-28 08:30:56,192.168.45.254,192.168.13.51,25,25,FTP,20,3188,4843.0,37.91,31,0.889,2,1,1,3.48,SSO,0,Active,Updated,1,0,0,0,26.75,22.98,None,None,None,Low,N/A,No_Detection,Server,Windows Server 2019,Safari,USA,North,Wi-Fi,0,0,Resolved
EVT105152,2025-03-31 02:38:06,93.84.51.87,96.243.151.29,110,6667,FTP,1364,37055,13132.0,41.81,127,5.104,3,3,0,12.32,Not_Used,0,Inactive,Outdated,1,1,1,0,79.67,100.0,Man-in-the-Middle,Man-in-the-Middle,Email,High,Investigating,Manual Review,IoT Device,Linux,Edge,France,South,Public Network,1,1,False Positive
EVT101719,2025-01-30 10:10:20,192.168.26.58,192.168.117.125,5347,8080,https,73,5840,3476.0,41.51,15,0.516,2,1,1,55.02,MFA,0,Inactive,Updated,1,0,0,0,0.0,4.62,None,None,None,Low,N/A,Antivirus,Mobile,iOS,Opera,Australia,West,Mobile Data,0,0,Resolved
EVT104356,2025-03-16 22:04:33,145.241.85.145,183.153.31.200,22,3389,TCP,575,22407,35068.0,177.79,15,4.722,8,8,0,8.16,Not_Used,0,Misconfigured,Updated,1,1,0,1,96.67,82.33,Brute Force,Brute Force,Network,Medium,Investigating,Firewall,Server,Linux,Unknown,Singapore,East,VPN,1,0,Escalated
EVT102838,2025-02-19 04:21:01,181.122.90.16,192.168.237.11,55349,21,TCP,120,4874,10975.0,27.86,23,0.677,1,0,1,9.02,Biometric,0,Active,Outdated,1,0,0,0,2.41,15.61,None,None,None,Low,N/A,Manual Review,Tablet,Windows 11,Edge,Australia,Central,Mobile Data,0,0,Resolved
EVT104723,2025-03-23 13:11:59,192.168.129.187,155.85.97.239,3389,443,UDP,212,7596,11592.0,59.15,18,0.691,0,0,0,28.12,Biometric,0,Active,Updated,1,0,0,0,14.5,12.48,None,None,None,Low,N/A,Antivirus,Server,Windows 11,Chrome,Brazil,South,VPN,0,0,Resolved
EVT101692,2025-01-30 00:17:03,192.168.122.227,25.111.56.33,21,3306,DNS,111,3116,1683.0,56.67,7,0.665,3,2,1,31.56,SSO,0,Active,Updated,1,0,0,0,11.25,9.74,None,None,None,Low,N/A,Antivirus,Mobile,iOS,Chrome,Nigeria,South,LAN,0,0,Resolved
EVT101533,2025-01-27 00:38:41,175.53.44.100,192.168.182.248,8080,110,DNS,289,3366,4992.0,14.1,26,0.541,4,3,1,24.47,Password,0,Misconfigured,Updated,1,0,0,0,10.61,16.74,None,None,None,Low,N/A,No_Detection,Desktop,Windows 11,Chrome,South Africa,South,LAN,0,0,Resolved
EVT104584,2025-03-21 00:06:46,192.168.112.56,85.214.186.116,21,22,HTTPS,162,1852,2769.0,26.64,30,1.186,3,2,1,21.81,MFA,0,Inactive,Disabled,1,1,0,0,33.6,2.83,None,None,None,Low,N/A,Manual Review,IoT Device,iOS,Edge,Australia,South,Mobile Data,0,0,Resolved
EVT100098,2025-01-02 17:27:19,192.168.126.72,58.152.147.181,21,3306,FTP,84,7771,6885.0,35.92,11,0.616,0,0,0,12.28,SSO,0,Active,Updated,1,0,0,0,7.53,7.81,None,None,None,Low,N/A,Antivirus,Tablet,macOS,Edge,India,Central,Mobile Data,0,0,False Positive
EVT103515,2025-03-02 10:23:41,90.173.50.188,163.31.112.239,25,3306,DNS,126,4215,4187.0,39.57,30,0.997,1,0,1,30.24,SSO,0,Active,Updated,0,0,0,0,21.7,8.41,None,None,None,Low,N/A,Manual Review,IoT Device,macOS,Firefox,Nigeria,Central,Wi-Fi,0,0,Resolved
EVT103468,2025-03-01 16:10:54,192.168.56.224,99.39.103.108,8080,22,HTTP,144,5003,4049.0,39.18,20,,1,0,1,29.64,Token,0,Active,Updated,1,0,0,0,27.19,12.1,None,None,None,Low,N/A,Manual Review,Server,Windows 10,Opera,UK,West,VPN,0,0,False Positive
EVT100960,2025-01-17 01:39:23,192.168.60.23,192.168.75.66,21,22,FTP,517,27853,14134.0,53.94,154,2.981,1,0,1,22.29,SSO,1,Inactive,Updated,0,1,0,0,100.0,65.72,DDoS,DDoS,Email,High,Contained,Manual Review,IoT Device,iOS,Safari,Russia,Central,Wi-Fi,1,1,Open
EVT102633,2025-02-15 12:10:11,168.44.252.98,123.0.250.164,80,80,ICMP,174,1664,10896.0,21.73,25,1.407,2,1,1,52.42,Not_Used,0,Active,Updated,1,0,0,0,12.12,27.87,None,None,None,Low,N/A,Antivirus,Desktop,iOS,Edge,UK,West,Mobile Data,0,0,False Positive
EVT100068,2025-01-02 04:34:27,192.168.86.20,30.99.178.90,53533,22,HTTP,218,4364,9593.0,43.14,7,1.677,2,1,1,14.27,MFA,0,Active,Updated,0,0,0,0,31.49,26.9,None,None,None,Low,N/A,Firewall,Tablet,Windows 10,Firefox,South Africa,West,Public Network,0,0,Resolved
EVT102802,2025-02-18 15:46:18,192.168.213.239,192.168.200.247,3306,4444,SSH,1477,85588,28049.0,101.62,180,3.878,8,7,1,26.74,Biometric,0,Inactive,Disabled,0,1,1,1,56.2,72.35,Malware,Malware,Email,Critical,Active,IDS/IPS,Server,Linux,Safari,USA,Central,Public Network,1,1,Resolved
EVT104066,2025-03-12 04:27:57,192.168.101.196,65.248.82.161,3306,8080,UDP,103,5217,340.0,61.25,11,0.039,1,0,1,31.19,Token,0,Active,Updated,1,0,0,0,25.48,14.26,None,None,None,Low,N/A,IDS/IPS,Mobile,iOS,Unknown,Canada,South,VPN,0,0,Resolved
EVT103833,2025-03-07 22:51:04,218.216.206.185,192.168.214.49,53,110,HTTPS,115,3619,5647.0,49.61,18,0.971,1,0,1,31.37,MFA,0,Active,Outdated,1,0,0,0,7.58,10.52,None,None,None,Low,N/A,Firewall,Laptop,macOS,Firefox,China,East,VPN,0,0,Resolved
EVT100035,2025-01-01 18:03:55,141.169.180.180,192.168.156.65,21,1337,FTP,676,4010,24294.0,232.61,260,7.215,10,9,1,16.61,Not_Used,0,Misconfigured,Outdated,0,0,1,1,92.36,75.6,DDoS,DDoS,Web Application,Medium,Active,SIEM,IoT Device,Android,Edge,India,South,VPN,1,1,Under Investigation
EVT103458,2025-03-01 13:18:44,209.24.4.49,60.200.100.120,47354,53,DNS,665,30733,35454.0,330.2,204,6.852,1,0,1,13.05,Token,1,Misconfigured,Disabled,0,0,0,0,78.81,90.78,Phishing,Phishing,Network,Low,Investigating,Manual Review,Tablet,Windows Server 2019,Safari,Canada,Central,LAN,1,1,Escalated
EVT104440,2025-03-18 11:56:48,192.168.129.31,34.222.115.42,40590,3389,ICMP,48,5867,5776.0,45.5,24,0.938,2,1,1,12.66,Biometric,0,Active,Updated,1,0,0,0,21.26,28.03,None,None,None,Low,N/A,SIEM,Server,Windows 11,Edge,Australia,Central,Public Network,0,0,False Positive
EVT103983,2025-03-10 13:42:28,85.159.130.203,55.92.135.217,22,25,SSH,205,1594,5091.0,38.56,12,0.622,0,0,0,27.82,Password,0,Active,Updated,1,0,0,0,23.96,15.79,None,None,None,Low,N/A,IDS/IPS,Mobile,Android,Edge,Germany,South,Wi-Fi,0,0,Resolved
EVT101853,2025-02-01 15:33:49,187.138.239.46,192.168.123.65,42063,25,SSH,84,720,,41.49,12,,2,2,0,9.18,Biometric,1,Active,Updated,1,0,0,0,12.79,12.62,None,None,None,Low,N/A,Firewall,Mobile,Android,Unknown,Nigeria,West,Wi-Fi,0,0,Resolved
EVT103422,2025-03-01 01:59:37,192.168.154.45,192.168.159.61,110,8080,HTTP,139,751,4129.0,12.34,25,0.68,3,2,1,0.99,MFA,0,Inactive,Updated,1,0,0,0,33.39,25.2,None,None,None,Low,N/A,Manual Review,Server,macOS,Safari,Japan,Central,Wi-Fi,0,0,Resolved
EVT102089,2025-02-05 16:33:21,189.183.86.145,192.168.181.9,110,53,DNS,199,4772,9774.0,19.6,27,1.085,2,1,1,20.78,Token,0,Active,Updated,1,0,0,0,16.01,9.68,None,None,None,Low,N/A,Firewall,Tablet,Windows 11,Safari,Japan,Central,Wi-Fi,0,0,Resolved
